tconst,title,primaryTitle,originalTitle,startYear,runtimeMinutes,genre1,genre2,primaryName
tt0086863,Akademia pana Kleksa,Akademia pana Kleksa,Akademia pana Kleksa,1984.0,166,Family,Fantasy,Krzysztof Gradowski
tt0153587,The Voice,The Voice,Die Stimme,1988.0,90,Thriller,,Gustavo Graef Marino
tt0083884,The End of August,The End of August,The End of August,1981.0,105,Drama,,Bob Graham
tt0084052,The Last Desperado,Harry Tracy: The Last of the Wild Bunch,"Harry Tracy, Desperado",1982.0,107,Drama,Western,William A. Graham
tt0084052,Harry Tracy: The Last of the Wild Bunch,Harry Tracy: The Last of the Wild Bunch,"Harry Tracy, Desperado",1982.0,107,Drama,Western,William A. Graham
tt0093543,The Land of Faraway,Mio in the Land of Faraway,Mio min Mio,1987.0,99,Adventure,Family,Vladimir Grammatikov
tt0084962,The North Star,L'étoile du Nord,L'étoile du Nord,1982.0,124,Crime,Drama,Pierre Granier-Deferre
tt0090879,Private Tuition,Cours privé,Cours privé,1986.0,95,Drama,,Pierre Granier-Deferre
tt0081611,Tell Me a Riddle,Tell Me a Riddle,Tell Me a Riddle,1980.0,90,Drama,,Lee Grant
tt0090965,Down and Out in America,Down and Out in America,Down and Out in America,1986.0,57,Documentary,,Lee Grant
tt0098383,Boy's Life,Staying Together,Staying Together,1989.0,91,Comedy,Drama,Lee Grant
tt0098383,Staying Together,Staying Together,Staying Together,1989.0,91,Comedy,Drama,Lee Grant
tt0201328,What Sex Am I?,What Sex Am I?,What Sex Am I?,1985.0,60,Documentary,,Lee Grant
tt0229847,The Willmar 8,The Willmar 8,The Willmar 8,1981.0,50,Documentary,,Lee Grant
tt11101796,Battered,Battered,Battered,1989.0,58,Documentary,,Lee Grant
tt11193470,When Women Kill,When Women Kill,When Women Kill,1983.0,57,Documentary,,Lee Grant
tt0080851,Fatal Attraction,Head On,Head On,1980.0,86,Drama,,Michael Grant
tt0355322,China Run,China Run,China Run,1987.0,92,Documentary,,Mickey Grant
tt0215568,A Billion for Boris,Billions for Boris,Billions for Boris,1984.0,94,Comedy,,Alexander Grasshoff
tt0215568,Billions for Boris,Billions for Boris,Billions for Boris,1984.0,94,Comedy,,Alexander Grasshoff
tt0228754,La puritana,La puritana,La puritana,1989.0,92,Crime,Drama,Ninì Grassia
tt0085368,Code of Hunting,Code of Hunting,Coto de caza,1983.0,105,Crime,Thriller,Jorge Grau
tt0085368,The Hunting Ground,Code of Hunting,Coto de caza,1983.0,105,Crime,Thriller,Jorge Grau
tt0090730,Billy Galvin,Billy Galvin,Billy Galvin,1986.0,99,Drama,,John Gray
tt0086571,Wavelength,Wavelength,Wavelength,1983.0,87,Sci-Fi,Thriller,Mike Gray
tt0091370,The Ladies Club,The Ladies Club,The Ladies Club,1986.0,85,Drama,,Janet Greek
tt0096152,Witching Hour,Spellbinder,Spellbinder,1988.0,99,Drama,Horror,Janet Greek
tt0096152,Spellbinder,Spellbinder,Spellbinder,1988.0,99,Drama,Horror,Janet Greek
tt0131528,Family Scandal,Peccato originale,Peccato originale,1981.0,90,Drama,,Mario Sabatini
tt0180879,Nudes in Limbo,Nudes in Limbo,Nudes in Limbo,1983.0,53,Documentary,,Bruce Seth Green
tt0091748,The Perils of P.K.,The Perils of P.K.,The Perils of P.K.,1986.0,90,Comedy,,Joseph Green
tt0091748,P.K.,The Perils of P.K.,The Perils of P.K.,1986.0,90,Comedy,,Joseph Green
tt0083793,Dark Sanity,Dark Sanity,Dark Sanity,1982.0,88,Drama,Horror,Martin Green
tt0157918,Land of Look Behind,Land of Look Behind,Land of Look Behind,1982.0,90,Documentary,Music,Alan Greenberg
tt0097758,Little Monsters,Little Monsters,Little Monsters,1989.0,100,Adventure,Comedy,Richard Greenberg
tt0088073,The Secret Diary of Sigmund Freud,The Secret Diary of Sigmund Freud,The Secret Diary of Sigmund Freud,1984.0,90,Biography,Comedy,Danford B. Greene
tt0082499,Hard Country,Hard Country,Hard Country,1981.0,104,Drama,,David Greene
tt0087825,The Oasis,The Oasis,The Oasis,1984.0,92,Drama,,Sparky Greene
tt0087825,A Savage Hunger,The Oasis,The Oasis,1984.0,92,Drama,,Sparky Greene
tt0090559,16 Days of Glory,16 Days of Glory,16 Days of Glory,1986.0,284,Documentary,Sport,Bud Greenspan
tt0097665,The Kill-Off,The Kill-Off,The Kill-Off,1989.0,110,Drama,,Maggie Greenwald
tt0195794,Home Remedy,Home Remedy,Home Remedy,1987.0,90,Comedy,,Maggie Greenwald
tt0195794,Xero,Home Remedy,Home Remedy,1987.0,90,Comedy,,Maggie Greenwald
tt0081777,Xanadu,Xanadu,Xanadu,1980.0,96,Fantasy,Musical,Robert Greenwald
tt0096200,Sweet Hearts Dance,Sweet Hearts Dance,Sweet Hearts Dance,1988.0,101,Comedy,Drama,Robert Greenwald
tt0089981,The Letter,Secret Admirer,Secret Admirer,1985.0,90,Comedy,Romance,David Greenwalt
tt0089981,Secret Admirer,Secret Admirer,Secret Admirer,1985.0,90,Comedy,Romance,David Greenwalt
tt0082983,Remembrance,Remembrance,Remembrance,1982.0,117,Drama,,Colin Gregg
tt0084191,Kamikaze 89,Kamikaze 89,Kamikaze 1989,1982.0,106,Sci-Fi,Thriller,Wolf Gremm
tt0095873,Urinal,Urinal,Pissoir,1988.0,100,Drama,,John Greyson
tt0080658,Dr. Heckyl & Mr. Hype,Dr. Heckyl and Mr. Hype,Dr. Heckyl and Mr. Hype,1980.0,99,Comedy,Drama,Charles B. Griffith
tt0080658,Dr. Heckyl and Mr. Hype,Dr. Heckyl and Mr. Hype,Dr. Heckyl and Mr. Hype,1980.0,99,Comedy,Drama,Charles B. Griffith
tt0083097,Follow That Car,Smokey Bites the Dust,Smokey Bites the Dust,1981.0,87,Action,Comedy,Charles B. Griffith
tt0083097,Smokey Bites the Dust,Smokey Bites the Dust,Smokey Bites the Dust,1981.0,87,Action,Comedy,Charles B. Griffith
tt0083097,Megabuck Burnout,Smokey Bites the Dust,Smokey Bites the Dust,1981.0,87,Action,Comedy,Charles B. Griffith
tt0090334,Wizards of the Lost Kingdom II,Wizards of the Lost Kingdom II,Wizards of the Lost Kingdom II,1989.0,80,Action,Adventure,Charles B. Griffith
tt0087385,Hardbodies,Hardbodies,Hardbodies,1984.0,88,Comedy,,Mark Griffiths
tt0088025,Makin' It,Running Hot,Running Hot,1984.0,95,Crime,Drama,Mark Griffiths
tt0088025,Running Hot,Running Hot,Running Hot,1984.0,95,Crime,Drama,Mark Griffiths
tt0091173,Hardbodies 2,Hardbodies 2,Hardbodies 2,1986.0,88,Comedy,,Mark Griffiths
tt0097501,Heroes Stand Alone,Heroes Stand Alone,Heroes Stand Alone,1989.0,83,Action,Adventure,Mark Griffiths
tt0109148,The Architecture of Frank Lloyd Wright,The Architecture of Frank Lloyd Wright,The Architecture of Frank Lloyd Wright,1983.0,90,Documentary,,Murray Grigor
tt0091281,Jackals,Jackals,Jackals,1986.0,97,Action,Crime,Gary Grillo
tt0079820,The King and the Mockingbird,The King and the Mockingbird,Le roi et l'oiseau,1980.0,83,Animation,Family,Paul Grimault
tt0079820,The King and Mister Bird,The King and the Mockingbird,Le roi et l'oiseau,1980.0,83,Animation,Family,Paul Grimault
tt12316898,Four by Ailey: An Evening with the Alvin Ailey American Dance Theater,An Evening with the Alvin Ailey American Dance Theater,An Evening with the Alvin Ailey American Dance Theater,1986.0,108,Music,,Thomas Grimm
tt0085253,Nightmare at Shadow Woods,Blood Rage,Blood Rage,1987.0,82,Horror,,John Grissmer
tt0085253,Slasher,Blood Rage,Blood Rage,1987.0,82,Horror,,John Grissmer
tt0085253,Blood Rage,Blood Rage,Blood Rage,1987.0,82,Horror,,John Grissmer
tt0083028,The Melody Haunts My Memory,You Love Only Once,Samo jednom se ljubi,1981.0,103,Drama,War,Rajko Grlic
tt0236299,Him,Him,Him,1984.0,73,Drama,,Wiktor Grodecki
tt0095293,Hell Raiders,Hell Raiders,Hell Raiders,1988.0,93,Action,War,Ferde Grofé Jr.
tt0095414,The Third Hand,Judgement Day,Judgement Day,1988.0,93,Horror,,Ferde Grofé Jr.
tt0095414,Judgement Day,Judgement Day,Judgement Day,1988.0,93,Horror,,Ferde Grofé Jr.
tt0180274,Unhinged,Unhinged,Unhinged,1982.0,79,Horror,,Don Gronquist
tt0083232,True Confessions,True Confessions,True Confessions,1981.0,108,Crime,Drama,Ulu Grosbard
tt0087233,The Rizzoli Affair,Falling in Love,Falling in Love,1984.0,106,Drama,Romance,Ulu Grosbard
tt0087233,Falling in Love,Falling in Love,Falling in Love,1984.0,106,Drama,Romance,Ulu Grosbard
tt0090564,3:15 the Moment of Truth,3:15 the Moment of Truth,3:15,1986.0,86,Crime,Drama,Larry Gross
tt0090564,Showdown at Lincoln High,3:15 the Moment of Truth,3:15,1986.0,86,Crime,Drama,Larry Gross
tt0167770,Dot and Santa Claus,Dot and Santa Claus,Around the World with Dot,1981.0,75,Animation,Family,Yoram Gross
tt0242851,Sarah and the Squirrel,Sarah and the Squirrel,Sarah,1982.0,60,Adventure,Animation,Yoram Gross
tt0091192,Hell High,Hell High,Hell High,1989.0,84,Crime,Horror,Douglas Grossman
tt0091192,What do you Want to do Tonight,Hell High,Hell High,1989.0,84,Crime,Horror,Douglas Grossman
tt0091192,Raging Fury,Hell High,Hell High,1989.0,84,Crime,Horror,Douglas Grossman
tt0147187,Pop Pirates,Pop Pirates,Pop Pirates,1984.0,58,Family,,Jack Grossman
tt0082787,Exploring the Brandenburg Marches,Märkische Forschungen,Märkische Forschungen,1982.0,91,Comedy,,Roland Gräf
tt0091179,The House on the River,The House on the River,Das Haus am Fluß,1986.0,89,Drama,Family,Roland Gräf
tt0095127,Fallada: The Last Chapter,Fallada - letztes Kapitel,Fallada - letztes Kapitel,1988.0,101,Biography,,Roland Gräf
tt0085773,Carom,Karambolage,Karambolage,1983.0,100,Drama,Sport,Kitty Kino
tt0081109,The Man Who Saw Tomorrow,The Man Who Saw Tomorrow,The Man Who Saw Tomorrow,1981.0,90,Biography,Drama,Robert Guenette
tt0091686,Malandro,Malandro,Ópera do Malandro,1986.0,105,Comedy,Musical,Ruy Guerra
tt0093541,The Mines of Kilimanjaro,Le miniere del Kilimangiaro (Afrikanter),Le miniere del Kilimangiaro (Afrikanter),1986.0,95,Action,,Mino Guerrini
tt0085966,Berta's Motives,Berta's Motives,Los motivos de Berta,1984.0,115,Drama,,José Luis Guerín
tt0087409,High Schools,High Schools,High Schools,1983.0,59,Documentary,,Charles Guggenheim
tt1442250,Journey to America,Journey to America,Journey to America,1989.0,52,Documentary,,Charles Guggenheim
tt1442372,The Making of Liberty,The Making of Liberty,The Making of Liberty,1986.0,58,Documentary,,Charles Guggenheim
tt0082481,Bewitched,Bewitched,Gu,1981.0,101,Crime,Horror,Chih-Hung Kuei
tt0083313,Killer Constable,Killer Constable,Wan ren zan,1980.0,98,Action,Drama,Chih-Hung Kuei
tt0083313,Lightning Kung Fu,Killer Constable,Wan ren zan,1980.0,98,Action,Drama,Chih-Hung Kuei
tt0085951,Black Magic 4,The Boxer's Omen,Mo,1983.0,105,Horror,,Chih-Hung Kuei
tt0934571,Corpse Mania,Corpse Mania,Si yiu,1981.0,81,Horror,Mystery,Chih-Hung Kuei
tt0081192,Crossover,Mr. Patman,Mr. Patman,1980.0,97,Drama,,John Guillermin
tt0088103,Sheena: Queen of the Jungle,Sheena: Queen of the Jungle,Sheena,1984.0,117,Adventure,Fantasy,John Guillermin
tt0084841,Pick Up Your Belongings,Pick Up Your Belongings,Un chien dans un jeu de quilles,1983.0,93,Comedy,,Bernard Guillou
tt0155589,The Carpathian Castle,The Carpathian Castle,Castelul din Carpati,1981.0,88,Adventure,Fantasy,Stere Gulea
tt2328515,When Fathers Cry,Babalar da aglar,Babalar da aglar,1986.0,\N,Drama,,Aram Gülyüz
tt0285891,Personal Problems,Personal Problems,Personal Problems,1980.0,165,Drama,,Bill Gunn
tt0087432,The Raven Flies,When the Raven Flies,Hrafninn flýgur,1984.0,109,Action,Drama,Hrafn Gunnlaugsson
tt0087432,When the Raven Flies,When the Raven Flies,Hrafninn flýgur,1984.0,109,Action,Drama,Hrafn Gunnlaugsson
tt0087432,Revenge of the Barbarians,When the Raven Flies,Hrafninn flýgur,1984.0,109,Action,Drama,Hrafn Gunnlaugsson
tt0095346,Shadow of the Raven,Shadow of the Raven,Í skugga hrafnsins,1988.0,124,Drama,,Hrafn Gunnlaugsson
tt10988628,Legacy of the Stars,Legacy of the Stars,Legacy of the Stars,1980.0,\N,Drama,,John C. Guntzelman
tt0087539,Cascade Backwards,Kaskade rückwärts,Kaskade rückwärts,1984.0,90,Comedy,Drama,Iris Gusner
tt0171054,All My Girls,All My Girls,Alle meine Mädchen,1980.0,86,Drama,,Iris Gusner
tt0092844,Witness in the War Zone,Witness in the War Zone,Deadline,1987.0,100,Action,Drama,Nathaniel Gutman
tt0080657,Sweet Inquest on Violence,Sweet Inquest on Violence,Douce enquête sur la violence,1982.0,98,Drama,,Gérard Guérin
tt0083267,Outlaw: The Saga of Gisli,Outlaw: The Saga of Gisli,Útlaginn,1981.0,100,Biography,Drama,Ágúst Guðmundsson
tt0177924,On Top,On Top,Með allt á hreinu,1982.0,99,Comedy,Musical,Ágúst Guðmundsson
tt0096303,Treffen in Travers,Treffen in Travers,Treffen in Travers,1988.0,101,Drama,History,Michael Gwisdek
tt0088895,Certain Fury,Certain Fury,Certain Fury,1985.0,87,Action,Crime,Stephen Gyllenhaal
tt0085688,Brady's Escape,Brady's Escape,Hosszú vágta,1983.0,96,Action,Drama,Pál Gábor
tt0085688,Long Ride,Brady's Escape,Hosszú vágta,1983.0,96,Action,Drama,Pál Gábor
tt0098598,Willy the Sparrow,Willy the Sparrow,"Vili, a veréb",1989.0,76,Adventure,Animation,József Gémes
tt0492381,Tomruk,Tomruk,Tomruk,1982.0,83,Adventure,Drama,Serif Gören
tt0081464,Wild and Beautiful on Ibiza,Beautiful and Wild on Ibiza,Die schönen Wilden von Ibiza,1980.0,85,Crime,Drama,Sigi Rothemund
tt0164525,A Day on the Grand Canal with the Emperor of China or: Surface Is Illusion But So Is Depth,A Day on the Grand Canal with the Emperor of China or: Surface Is Illusion But So Is Depth,A Day on the Grand Canal with the Emperor of China or: Surface Is Illusion But So Is Depth,1988.0,46,Documentary,,Philip Haas
tt0090696,The Last of Philip Banter,The Last of Philip Banter,Banter,1986.0,105,Drama,Thriller,Hervé Hachuel
tt0093374,The Kiss of the Tiger,The Kiss of the Tiger,Der Kuß des Tigers,1988.0,105,Thriller,,Petra Haffter
tt0093374,Do You Want to Die with Me?,The Kiss of the Tiger,Der Kuß des Tigers,1988.0,105,Thriller,,Petra Haffter
tt0089894,Reel Horror,Reel Horror,Reel Horror,1985.0,84,Horror,,Ross Hagen
tt0094693,Merchants of Death,B.O.R.N.,B.O.R.N.,1989.0,92,Horror,Thriller,Ross Hagen
tt0094693,B.O.R.N.,B.O.R.N.,B.O.R.N.,1989.0,92,Horror,Thriller,Ross Hagen
tt0084854,Venom,Venom,Venom,1981.0,93,Horror,Thriller,Piers Haggard
tt0096189,A Summer Story,A Summer Story,A Summer Story,1988.0,95,Drama,Romance,Piers Haggard
tt0090065,Starchaser: The Legend of Orin- In 3-D,Starchaser: The Legend of Orin,Starchaser: The Legend of Orin,1985.0,100,Action,Adventure,Steven Hahn
tt0090830,Children of a Lesser God,Children of a Lesser God,Children of a Lesser God,1986.0,119,Drama,Romance,Randa Haines
tt0101296,Alien Space Avenger,Alien Space Avenger,Alien Space Avenger,1989.0,80,Comedy,Horror,Richard W. Haines
tt0125510,Splatter University,Splatter University,Splatter University,1984.0,78,Horror,Mystery,Richard W. Haines
tt0090152,That's Dancing!,That's Dancing!,That's Dancing!,1985.0,105,Documentary,Musical,Jack Haley Jr.
tt0084184,The Junkman,The Junkman,The Junkman,1982.0,96,Action,Comedy,H.B. Halicki
tt0084184,Gone in 60 Seconds II,The Junkman,The Junkman,1982.0,96,Action,Comedy,H.B. Halicki
tt0085408,Deadline Auto Theft,Deadline Auto Theft,Deadline Auto Theft,1983.0,98,Action,Comedy,H.B. Halicki
tt0082612,Kill and Kill Again,Kill and Kill Again,Kill and Kill Again,1981.0,100,Action,Drama,Ivan Hall
tt0097427,Ghost Writer,Ghost Writer,Ghost Writer,1989.0,128,Comedy,Fantasy,Kenneth J. Hall
tt0299021,Mamas & the Papas: Straight Shooters,Mamas & the Papas: Straight Shooters,Mamas & the Papas: Straight Shooters,1989.0,80,Documentary,Music,Mark Hall
tt0090718,Beverly Hills Girls,Beverly Hills Girls,Beverly Hills Girls,1986.0,73,Comedy,,Mike Hall
tt0137891,Under the Glacier,Under the Glacier,Kristnihald undir jökli,1989.0,89,Comedy,Fantasy,Guðný Halldórsdóttir
tt0371688,George Kuchar: The Comedy of the Underground,George Kuchar: The Comedy of the Underground,George Kuchar: The Comedy of the Underground,1983.0,60,Documentary,,David Hallinger
tt0081614,Tender Cousins,Tender Cousins,Tendres cousines,1980.0,92,Comedy,Drama,David Hamilton
tt0086136,First Desires,First Desires,Premiers désirs,1983.0,93,Drama,Romance,David Hamilton
tt0081163,Agatha Christie's The Mirror Crack'd,The Mirror Crack'd,The Mirror Crack'd,1980.0,105,Crime,Mystery,Guy Hamilton
tt0083908,Evil Under the Sun,Evil Under the Sun,Evil Under the Sun,1982.0,117,Crime,Drama,Guy Hamilton
tt0083908,Agatha Christie's Evil Under the Sun,Evil Under the Sun,Evil Under the Sun,1982.0,117,Crime,Drama,Guy Hamilton
tt0089901,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,1985.0,121,Action,Adventure,Guy Hamilton
tt0089901,Remo Williams and the Secret of Sinanju,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,1985.0,121,Action,Adventure,Guy Hamilton
tt0089901,Remo: The Adventure Begins...,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,1985.0,121,Action,Adventure,Guy Hamilton
tt0089901,Remo Williams: The Adventure Begins...,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,1985.0,121,Action,Adventure,Guy Hamilton
tt0089901,Remo: The First Adventure,Remo Williams: The Adventure Begins,Remo Williams: The Adventure Begins,1985.0,121,Action,Adventure,Guy Hamilton
tt0094770,Blue Suede Shoes,Blueberry Hill,Blueberry Hill,1988.0,93,Drama,,Strathford Hamilton
tt0094770,Blueberry Hill,Blueberry Hill,Blueberry Hill,1988.0,93,Drama,,Strathford Hamilton
tt0080645,Don't Answer the Phone,Don't Answer the Phone!,Don't Answer the Phone!,1980.0,94,Horror,Thriller,Robert Hammer
tt0080645,The Hollywood Strangler,Don't Answer the Phone!,Don't Answer the Phone!,1980.0,94,Horror,Thriller,Robert Hammer
tt0080645,Don't Answer the Phone!,Don't Answer the Phone!,Don't Answer the Phone!,1980.0,94,Horror,Thriller,Robert Hammer
tt0094304,Weeds,Weeds,Weeds,1987.0,115,Drama,,John D. Hancock
tt0098115,Prancer,Prancer,Prancer,1989.0,103,Drama,Family,John D. Hancock
tt0087134,Delivery Boys,Delivery Boys,Delivery Boys,1985.0,91,Comedy,Sport,Ken Handler
tt0202218,Akiko: Portrait of a Dancer,Akiko: Portrait of a Dancer,Akiko aru dansa no shozo,1985.0,107,Documentary,,Sumiko Haneda
tt0088294,Hell Train,Hell Train,Train d'enfer,1985.0,90,Crime,Drama,Roger Hanin
tt0089392,A Cut Above,Junior,Junior,1985.0,87,Comedy,Thriller,Jim Hanley
tt0094152,The Time Guardian,The Time Guardian,The Time Guardian,1987.0,87,Action,Romance,Brian Hannant
tt0094101,Takin' It All Off,Takin' It All Off,Takin' It All Off,1987.0,91,Comedy,,Ed Hansen
tt0127081,Party Favors,Party Favors,Party Favors,1987.0,83,Comedy,,Ed Hansen
tt0088404,Wildrose,Wildrose,Wildrose,1984.0,95,Drama,,John Hanson
tt0286242,Traveling Light,Traveling Light,Traveling Light,1988.0,90,Drama,,John Hanson
tt0171828,Quiet Happiness,Quiet Happiness,Tichá radost,1986.0,89,Drama,,Dusan Hanák
tt0097410,Gunhead,Gunhed,Ganheddo,1989.0,100,Action,Sci-Fi,Masato Harada
tt0261297,The Chain Gang Killings,Shamwari,Shamwari,1982.0,93,Action,Drama,Clive Harding
tt0082291,Dream On!,Dream On!,Dream On!,1981.0,98,Drama,,Ed Harker
tt0091209,The Hitcher,The Hitcher,The Hitcher,1986.0,97,Action,Thriller,Robert Harmon
tt0089565,Mata Hari,Mata Hari,Mata Hari,1985.0,108,Drama,Thriller,Curtis Harrington
tt0101561,Chameleon Street,Chameleon Street,Chameleon Street,1989.0,94,Comedy,Drama,Wendell B. Harris Jr.
tt0098160,The Rachel Papers,The Rachel Papers,The Rachel Papers,1989.0,95,Drama,Romance,Damian Harris
tt0087556,Killpoint,Killpoint,Killpoint,1984.0,80,Action,,Frank Harris
tt0091442,Low Blow,Low Blow,Low Blow,1986.0,90,Action,,Frank Harris
tt0091734,The Patriot,The Patriot,The Patriot,1986.0,88,Action,,Frank Harris
tt1746174,If We Knew Then,If We Knew Then,If We Knew Then,1987.0,\N,Romance,,Frank Harris
tt0083930,Murder in Cell Block 3,Fast-Walking,Fast-Walking,1982.0,115,Drama,,James B. Harris
tt0083930,The Joint,Fast-Walking,Fast-Walking,1982.0,115,Drama,,James B. Harris
tt0083930,Fast-Walking,Fast-Walking,Fast-Walking,1982.0,115,Drama,,James B. Harris
tt0092783,Blood on the Moon,Cop,Cop,1988.0,110,Crime,Drama,James B. Harris
tt0092783,Cop,Cop,Cop,1988.0,110,Crime,Drama,James B. Harris
tt0098079,Perfect Profile,Perfect Profile,Perfect Profile,1989.0,87,Comedy,Romance,Jim C. Harris
tt1404369,The American Snitch,The American Snitch,The American Snitch,1983.0,82,Comedy,,Richard A. Harris
tt0158942,For Adults Only,Sex and Buttered Popcorn,Sex and Buttered Popcorn,1989.0,74,Documentary,,Sam Harrison
tt0158942,Sex and Buttered Popcorn,Sex and Buttered Popcorn,Sex and Buttered Popcorn,1989.0,74,Documentary,,Sam Harrison
tt0158942,Sex and Buttered Popcorn: The Story of the Hollywood Exploiteers,Sex and Buttered Popcorn,Sex and Buttered Popcorn,1989.0,74,Documentary,,Sam Harrison
tt0093974,Silent Night Deadly Night Part 2,"Silent Night, Deadly Night Part 2","Silent Night, Deadly Night 2",1987.0,88,Horror,Thriller,Lee Harry
tt0093974,"Silent Night, Deadly Night Part 2","Silent Night, Deadly Night Part 2","Silent Night, Deadly Night 2",1987.0,88,Horror,Thriller,Lee Harry
tt0090992,Eat and Run,Eat and Run,Eat and Run,1987.0,85,Comedy,Crime,Christopher Hart
tt0083266,Up Your Gas Company,Utilities,Utilities,1983.0,94,Comedy,,Harvey Hart
tt0089268,Commando Squad,Hell Squad,Hell Squad,1986.0,87,Action,,Kenneth Hartford
